Type,Date,Address,Hotel
Arrest,04/11/18 05:40 PM,00400 BLOCK OF BASIN ST,Hyatt Centric French Quarter
Other,04/11/18 05:36 PM,00400 BLOCK OF BASIN ST,Hyatt Centric French Quarter
Assault,04/11/18 05:34 PM,I-10 W & SAINT BERNARD AVE,Hyatt Centric French Quarter
Other,04/11/18 05:29 PM,00300 BLOCK OF ROYAL ST,Hyatt Centric French Quarter
Other,04/11/18 05:26 PM,DAUPHINE ST & SAINT PETER ST,Hyatt Centric French Quarter
Theft,04/11/18 05:04 PM,00300 BLOCK OF ROYAL ST,Hyatt Centric French Quarter
Other,04/11/18 04:58 PM,ELYSIAN FIELDS AVE & N CLAIBORNE AVE,Hyatt Centric French Quarter
Other,04/11/18 04:51 PM,01500 BLOCK OF LAHARPE ST,Hyatt Centric French Quarter
Theft,04/07/18 10:53 AM,UNK BONNET CREEK RESORT LANE,Hyatt Place New Orleans Convention Center
Other,04/04/18 07:02 PM,E BUENA VISTA DRIVE/CHELONIA PARKWAY,Hyatt Place New Orleans Convention Center
Assault,04/03/18 02:10 AM,1100 BLOCK OF - 1598 EPCOT RESORTS BOULEVARD,Hyatt Place New Orleans Convention Center
Other,04/01/18 05:36 PM,DISNEYS HOLLYWOOD STUDIOS,Hyatt Place New Orleans Convention Center
Theft,04/01/18 02:20 PM,1200 BLOCK OF - 1809 E BUENA VISTA DRIVE,Hyatt Place New Orleans Convention Center
Other,03/28/18 11:15 PM,UNK CENTURY DRIVE,Hyatt Place New Orleans Convention Center
Assault,03/26/18 11:08 PM,9500 BLOCK OF - 9599 VIA ENCINAS,Hyatt Place New Orleans Convention Center
Arrest,04/12/18 03:17 AM,1500 BLOCK OF LAKE HEARN DR NE,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Arrest,04/11/18 10:05 PM,3500 BLOCK OF DURDEN DR NE,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Vandalism,04/09/18 07:06 PM,4200 BLOCK N SHALLOWFORD RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,04/09/18 04:28 PM,2200 BLOCK SPRING WALK CT,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Other,04/09/18 02:20 PM,2100 BLOCK SAVOY DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,04/09/18 08:24 AM,2200 BLOCK SPRING WALK CT,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,04/09/18 01:29 AM,3900 BLOCK ADMIRAL DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Burglary,04/07/18 12:08 PM,2100 BLOCK ELLWYN DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Arrest,04/07/18 01:10 AM,3400 BLOCK OF ASHFORD DUNWOODY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Arrest,04/07/18 01:10 AM,3400 BLOCK OF ASHFORD DUNWOODY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Arrest,04/06/18 09:28 PM,2100 BLOCK SAVOY DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Other,04/06/18 09:25 PM,3700 BLOCK OF ASHFORD DUNWOODY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,04/06/18 04:48 PM,3600 BLOCK ADMIRAL DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,04/05/18 09:11 PM,4300 BLOCK NORTH PEACHTREE RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Other,04/05/18 09:32 AM,1400 BLOCK OF JOHNSON FERRY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Other,04/05/18 09:32 AM,1400 BLOCK OF JOHNSON FERRY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Vandalism,04/04/18 03:32 PM,VANET RD & SEXTON WOODS DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,04/03/18 07:27 AM,500 BLOCK GENTRYS WALK,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Other,04/02/18 06:00 PM,1400 BLOCK OF ASHFORD CREEK CIR NE,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Other,04/02/18 06:00 PM,1400 BLOCK OF ASHFORD CREEK CIR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,04/02/18 10:04 AM,900 BLOCK GENTRY'S WALK,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Assault,04/02/18 12:00 AM,1500 BLOCK OF HARTS MILL RD NE,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Assault,04/02/18 12:00 AM,1500 BLOCK OF HARTS MILL RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Burglary,03/31/18 11:42 AM,1700 BLOCK QUEENS WAY,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/31/18 11:30 AM,1700 BLOCK OF CRESCENT CENTER BLVD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/29/18 09:45 PM,2100 BLOCK OF JOHNSON FERRY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/29/18 09:45 PM,2100 BLOCK OF JOHNSON FERRY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Other,03/29/18 08:38 PM,3500 BLOCK OF DURDEN DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Other,03/29/18 08:38 PM,3500 BLOCK OF DURDEN RD NE,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Assault,03/29/18 05:00 PM,2200 BLOCK OF CHARLESTON PT,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/29/18 02:41 PM,3600 BLOCK ADMIRAL DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Arrest,03/27/18 09:27 PM,4200 BLOCK NORTH SHALLOWFORD RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/27/18 08:00 AM,1000 BLOCK OF ANTIOCH DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Vandalism,03/26/18 11:24 PM,2100 BLOCK SAVOY DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/26/18 09:50 PM,2100 BLOCK SAVOY DR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Vandalism,03/26/18 12:41 PM,4200 BLOCK N SHALLOWFORD RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Arrest,03/26/18 04:12 AM,4000 BLOCK OF CHAMBLEE DUNWOODY RD/WINCHESTER TR,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Arrest,03/26/18 04:12 AM,WINCHESTER TRAIL,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/24/18 04:49 PM,1000 BLOCK OF ST JAMES CROSSING,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/24/18 04:49 PM,1000 BLOCK OF SAINT JAMES CRSG,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/24/18 01:00 PM,3400 BLOCK OF ASHFORD DUNWOODY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/24/18 01:00 PM,3400 BLOCK OF ASHFORD DUNWOODY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Theft,03/24/18 01:48 AM,ASHFORD DUNWOODY RD,The Roosevelt Hotel New Orleans - Waldorf Astoria Hotels & Resorts
Assault,04/11/18 11:53 PM,01900 BLOCK OF SAINT PHILIP ST,Drury Inn & Suites New Orleans
Other,04/11/18 11:51 PM,CANAL ST & BASIN ST,Drury Inn & Suites New Orleans
Arrest,04/11/18 11:29 PM,01900 BLOCK OF SAINT ANN ST,Drury Inn & Suites New Orleans
Other,04/11/18 11:09 PM,00600 BLOCK OF LOYOLA AVE,Drury Inn & Suites New Orleans
Shooting,04/11/18 10:58 PM,FRERET ST & THALIA ST,Drury Inn & Suites New Orleans
Other,04/11/18 10:54 PM,00800 BLOCK OF DUMAINE ST,Drury Inn & Suites New Orleans
Other,04/11/18 10:52 PM,TOULOUSE ST & BOURBON ST,Drury Inn & Suites New Orleans
Other,04/11/18 10:45 PM,BOURBON ST & TOULOUSE ST,Drury Inn & Suites New Orleans
Other,04/11/18 10:43 PM,02100 BLOCK OF THALIA ST,Drury Inn & Suites New Orleans
Assault,04/11/18 10:40 PM,ESPLANADE AVE & N ROMAN ST,Drury Inn & Suites New Orleans
Other,04/11/18 10:15 PM,SIMON BOLIVAR AVE & THALIA ST,Drury Inn & Suites New Orleans
Other,04/11/18 09:53 PM,CANAL ST & BOURBON ST,Drury Inn & Suites New Orleans
Other,04/11/18 09:50 PM,00400 BLOCK OF BOURBON ST,Drury Inn & Suites New Orleans
Other,04/11/18 09:42 PM,CANAL ST & BOURBON ST,Drury Inn & Suites New Orleans
Assault,04/11/18 09:30 PM,00400 BLK BOURBON ST,Drury Inn & Suites New Orleans
Other,04/11/18 09:10 PM,CALLIOPE ST & CARONDELET ST,Drury Inn & Suites New Orleans
Other,04/11/18 09:08 PM,01400 BLOCK OF MAGAZINE ST,Drury Inn & Suites New Orleans
Other,04/11/18 09:00 PM,00100 BLK BOURBON ST,Drury Inn & Suites New Orleans
Other,04/11/18 08:33 PM,01400 BLOCK OF N CLAIBORNE AVE,Drury Inn & Suites New Orleans
Other,04/11/18 08:33 PM,CANAL ST & CARONDELET ST,Drury Inn & Suites New Orleans
Other,04/11/18 08:27 PM,I-10 W & ORLEANS AVE,Drury Inn & Suites New Orleans
Assault,04/11/18 08:25 PM,02800 BLOCK OF JOSEPHINE ST,Drury Inn & Suites New Orleans
Other,04/11/18 08:12 PM,02500 BLOCK OF JACKSON AVE,Drury Inn & Suites New Orleans
Other,04/11/18 08:03 PM,00500 BLK BOURBON ST,Drury Inn & Suites New Orleans
Other,04/11/18 07:58 PM,00800 BLK BIENVILLE ST,Drury Inn & Suites New Orleans
Other,04/11/18 07:57 PM,02100 BLOCK OF S CLAIBORNE AVE,Drury Inn & Suites New Orleans
Other,04/11/18 07:46 PM,01200 BLOCK OF N CLAIBORNE AVE,Drury Inn & Suites New Orleans
Other,04/11/18 07:46 PM,00700 BLOCK OF ORLEANS AVE,Drury Inn & Suites New Orleans
Other,04/11/18 07:41 PM,00 BLOCK OF CANAL ST,Drury Inn & Suites New Orleans
Other,04/11/18 07:37 PM,00400 BLOCK OF N PETERS ST,Drury Inn & Suites New Orleans
Other,04/11/18 07:23 PM,ORLEANS AVE & BOURBON ST,Drury Inn & Suites New Orleans
Other,04/11/18 07:20 PM,ESPLANADE AV & N ROBERTSON ST,Drury Inn & Suites New Orleans
Theft,04/11/18 07:08 PM,01400 BLOCK OF N VILLERE ST,Drury Inn & Suites New Orleans
Other,04/11/18 07:07 PM,00400 BLOCK OF N GALVEZ ST,Drury Inn & Suites New Orleans
Other,04/11/18 06:50 PM,I-10 W & S CLAIBORNE AVE,Drury Inn & Suites New Orleans
Other,04/11/18 06:47 PM,00700 BLOCK OF SAINT LOUIS ST,Drury Inn & Suites New Orleans
Other,04/11/18 06:45 PM,02200 BLOCK OF S ROBERTSON ST,Drury Inn & Suites New Orleans
Other,04/11/18 06:29 PM,00700 BLOCK OF SAINT PETER ST,Drury Inn & Suites New Orleans
Other,04/11/18 06:18 PM,00700 BLOCK OF DECATUR ST,Drury Inn & Suites New Orleans
Theft,04/11/18 05:57 PM,01700 BLOCK OF SAINT CHARLES AVE,Drury Inn & Suites New Orleans
Other,04/11/18 05:43 PM,LOYOLA AVE & EARHART BLVD,Drury Inn & Suites New Orleans
Arrest,04/11/18 05:40 PM,00400 BLOCK OF BASIN ST,Drury Inn & Suites New Orleans
Other,04/11/18 05:36 PM,00400 BLOCK OF BASIN ST,Drury Inn & Suites New Orleans
Other,04/11/18 05:32 PM,EARHART BLVD & MAGNOLIA ST,Drury Inn & Suites New Orleans
Other,04/11/18 05:26 PM,DAUPHINE ST & SAINT PETER ST,Drury Inn & Suites New Orleans
Vandalism,04/11/18 04:47 PM,POYDRAS ST & S CLAIBORNE AVE,Drury Inn & Suites New Orleans
Other,04/11/18 04:43 PM,01500 BLOCK OF ESPLANADE AVE,Drury Inn & Suites New Orleans
Assault,04/11/18 04:31 PM,02400 BLOCK OF DUMAINE ST,Drury Inn & Suites New Orleans
Assault,04/11/18 04:17 PM,02100 BLOCK OF FRERET ST,Drury Inn & Suites New Orleans
Other,04/11/18 04:16 PM,DECATUR ST & WILKINSON ST,Drury Inn & Suites New Orleans
Theft,04/13/18 02:44 PM,4600 BLOCK OF ROYAL RIDGE BLVD,Loews New Orleans Hotel
Theft,04/13/18 01:05 PM,3800 BLOCK OF GRAPHIC CENTER DR,Loews New Orleans Hotel
Other,04/13/18 12:42 PM,4900 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/13/18 10:21 AM,4900 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/13/18 05:43 AM,5000 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/13/18 02:36 AM,4800 BLOCK OF W FLAMINGO RD,Loews New Orleans Hotel
Other,04/13/18 12:11 AM,3500 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Assault,04/12/18 04:44 PM,5200 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/12/18 01:34 PM,4200 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Assault,04/12/18 10:33 AM,4500 BLOCK OF VIA TORINO,Loews New Orleans Hotel
Other,04/12/18 06:58 AM,4600 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Burglary,04/12/18 02:19 AM,5400 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/12/18 01:46 AM,4500 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/11/18 03:25 PM,5300 BLOCK OF S DECATUR BLVD,Loews New Orleans Hotel
Theft,04/11/18 10:18 AM,3400 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/11/18 09:04 AM,W FLAMINGO RD&S VALLEY VIEW BLVD,Loews New Orleans Hotel
Other,04/11/18 06:37 AM,4800 BLOCK OF W NEVSO DR,Loews New Orleans Hotel
Burglary,04/10/18 05:13 PM,5500 BLOCK OF W FLAMINGO RD,Loews New Orleans Hotel
Burglary,04/10/18 04:24 PM,4900 BLOCK OF LINDELL RD,Loews New Orleans Hotel
Burglary,04/10/18 01:09 PM,5000 BLOCK OF LINDELL RD,Loews New Orleans Hotel
Theft,04/10/18 10:29 AM,4000 BLOCK OF W FLAMINGO RD,Loews New Orleans Hotel
Theft,04/10/18 07:07 AM,4400 BLOCK OF SANDY RIVER DR,Loews New Orleans Hotel
Other,04/10/18 06:34 AM,4200 BLOCK OF W FLAMINGO RD,Loews New Orleans Hotel
Theft,04/10/18 01:41 AM,4000 BLOCK OF W VIKING RD,Loews New Orleans Hotel
Other,04/10/18 12:21 AM,3300 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Burglary,04/09/18 11:07 PM,5100 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/09/18 09:36 PM,3800 BLOCK OF GRAPHIC CENTER DR,Loews New Orleans Hotel
Theft,04/09/18 07:43 PM,4000 BLOCK OF W FLAMINGO RD,Loews New Orleans Hotel
Assault,04/09/18 07:20 PM,4200 BLOCK OF S DECATUR BLVD,Loews New Orleans Hotel
Theft,04/09/18 06:14 PM,5400 BLOCK OF W HARMON AVE,Loews New Orleans Hotel
Other,04/09/18 04:46 PM,4300 BLOCK OF BROOKHAVEN DR,Loews New Orleans Hotel
Theft,04/09/18 03:50 PM,4500 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Assault,04/09/18 03:06 PM,5700 BLOCK OF W ROCHELLE AVE,Loews New Orleans Hotel
Theft,04/09/18 02:33 PM,5200 BLOCK OF W RENO AVE,Loews New Orleans Hotel
Other,04/09/18 02:30 PM,4200 BLOCK OF S VALLEY VIEW BLVD,Loews New Orleans Hotel
Burglary,04/09/18 07:08 AM,5000 BLOCK OF LINDELL RD,Loews New Orleans Hotel
Theft,04/09/18 06:01 AM,4500 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Theft,04/08/18 02:21 PM,5800 BLOCK OF W HARMON AVE,Loews New Orleans Hotel
Other,04/08/18 01:41 PM,3500 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Burglary,04/08/18 10:07 AM,5100 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/08/18 07:35 AM,4900 BLOCK OF S DECATUR BLVD,Loews New Orleans Hotel
Assault,04/07/18 11:10 PM,4000 BLOCK OF W FLAMINGO RD,Loews New Orleans Hotel
Other,04/07/18 09:43 PM,ARVILLE ST&W FLAMINGO RD,Loews New Orleans Hotel
Vandalism,04/07/18 08:57 PM,4300 BLOCK OF W FLAMINGO RD,Loews New Orleans Hotel
Other,04/07/18 07:20 PM,3500 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/07/18 04:28 PM,4800 BLOCK OF W RUSSELL RD,Loews New Orleans Hotel
Other,04/07/18 01:38 PM,3500 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/07/18 07:06 AM,4800 BLOCK OF W FLAMINGO RD,Loews New Orleans Hotel
Other,04/07/18 12:05 AM,5900 BLOCK OF W TROPICANA AVE,Loews New Orleans Hotel
Other,04/06/18 08:23 PM,4900 BLOCK OF DEAN MARTIN DR,Loews New Orleans Hotel
Assault,04/11/18 11:53 PM,01900 BLOCK OF SAINT PHILIP ST,JW Marriott Hotel New Orleans
Other,04/11/18 11:51 PM,CANAL ST & BASIN ST,JW Marriott Hotel New Orleans
Arrest,04/11/18 11:29 PM,01900 BLOCK OF SAINT ANN ST,JW Marriott Hotel New Orleans
Other,04/11/18 11:09 PM,00600 BLOCK OF LOYOLA AVE,JW Marriott Hotel New Orleans
Shooting,04/11/18 10:58 PM,FRERET ST & THALIA ST,JW Marriott Hotel New Orleans
Other,04/11/18 10:54 PM,00800 BLOCK OF DUMAINE ST,JW Marriott Hotel New Orleans
Other,04/11/18 10:52 PM,TOULOUSE ST & BOURBON ST,JW Marriott Hotel New Orleans
Other,04/11/18 10:45 PM,BOURBON ST & TOULOUSE ST,JW Marriott Hotel New Orleans
Other,04/11/18 10:43 PM,02100 BLOCK OF THALIA ST,JW Marriott Hotel New Orleans
Assault,04/11/18 10:40 PM,ESPLANADE AVE & N ROMAN ST,JW Marriott Hotel New Orleans
Other,04/11/18 10:15 PM,SIMON BOLIVAR AVE & THALIA ST,JW Marriott Hotel New Orleans
Other,04/11/18 09:53 PM,CANAL ST & BOURBON ST,JW Marriott Hotel New Orleans
Other,04/11/18 09:50 PM,00400 BLOCK OF BOURBON ST,JW Marriott Hotel New Orleans
Other,04/11/18 09:42 PM,CANAL ST & BOURBON ST,JW Marriott Hotel New Orleans
Assault,04/11/18 09:30 PM,00400 BLK BOURBON ST,JW Marriott Hotel New Orleans
Other,04/11/18 09:10 PM,CALLIOPE ST & CARONDELET ST,JW Marriott Hotel New Orleans
Other,04/11/18 09:08 PM,01400 BLOCK OF MAGAZINE ST,JW Marriott Hotel New Orleans
Other,04/11/18 09:00 PM,00100 BLK BOURBON ST,JW Marriott Hotel New Orleans
Other,04/11/18 08:33 PM,01400 BLOCK OF N CLAIBORNE AVE,JW Marriott Hotel New Orleans
Other,04/11/18 08:33 PM,CANAL ST & CARONDELET ST,JW Marriott Hotel New Orleans
Other,04/11/18 08:27 PM,I-10 W & ORLEANS AVE,JW Marriott Hotel New Orleans
Assault,04/11/18 08:25 PM,02800 BLOCK OF JOSEPHINE ST,JW Marriott Hotel New Orleans
Other,04/11/18 08:12 PM,02500 BLOCK OF JACKSON AVE,JW Marriott Hotel New Orleans
Other,04/11/18 08:03 PM,00500 BLK BOURBON ST,JW Marriott Hotel New Orleans
Other,04/11/18 07:58 PM,00800 BLK BIENVILLE ST,JW Marriott Hotel New Orleans
Other,04/11/18 07:57 PM,02100 BLOCK OF S CLAIBORNE AVE,JW Marriott Hotel New Orleans
Other,04/11/18 07:46 PM,01200 BLOCK OF N CLAIBORNE AVE,JW Marriott Hotel New Orleans
Other,04/11/18 07:46 PM,00700 BLOCK OF ORLEANS AVE,JW Marriott Hotel New Orleans
Other,04/11/18 07:41 PM,00 BLOCK OF CANAL ST,JW Marriott Hotel New Orleans
Other,04/11/18 07:37 PM,00400 BLOCK OF N PETERS ST,JW Marriott Hotel New Orleans
Other,04/11/18 07:23 PM,ORLEANS AVE & BOURBON ST,JW Marriott Hotel New Orleans
Other,04/11/18 07:20 PM,ESPLANADE AV & N ROBERTSON ST,JW Marriott Hotel New Orleans
Theft,04/11/18 07:08 PM,01400 BLOCK OF N VILLERE ST,JW Marriott Hotel New Orleans
Other,04/11/18 07:07 PM,00400 BLOCK OF N GALVEZ ST,JW Marriott Hotel New Orleans
Other,04/11/18 06:50 PM,I-10 W & S CLAIBORNE AVE,JW Marriott Hotel New Orleans
Other,04/11/18 06:47 PM,00700 BLOCK OF SAINT LOUIS ST,JW Marriott Hotel New Orleans
Other,04/11/18 06:45 PM,02200 BLOCK OF S ROBERTSON ST,JW Marriott Hotel New Orleans
Other,04/11/18 06:29 PM,00700 BLOCK OF SAINT PETER ST,JW Marriott Hotel New Orleans
Other,04/11/18 06:18 PM,00700 BLOCK OF DECATUR ST,JW Marriott Hotel New Orleans
Theft,04/11/18 05:57 PM,01700 BLOCK OF SAINT CHARLES AVE,JW Marriott Hotel New Orleans
Other,04/11/18 05:43 PM,LOYOLA AVE & EARHART BLVD,JW Marriott Hotel New Orleans
Arrest,04/11/18 05:40 PM,00400 BLOCK OF BASIN ST,JW Marriott Hotel New Orleans
Other,04/11/18 05:36 PM,00400 BLOCK OF BASIN ST,JW Marriott Hotel New Orleans
Other,04/11/18 05:32 PM,EARHART BLVD & MAGNOLIA ST,JW Marriott Hotel New Orleans
Other,04/11/18 05:26 PM,DAUPHINE ST & SAINT PETER ST,JW Marriott Hotel New Orleans
Vandalism,04/11/18 04:47 PM,POYDRAS ST & S CLAIBORNE AVE,JW Marriott Hotel New Orleans
Other,04/11/18 04:43 PM,01500 BLOCK OF ESPLANADE AVE,JW Marriott Hotel New Orleans
Assault,04/11/18 04:31 PM,02400 BLOCK OF DUMAINE ST,JW Marriott Hotel New Orleans
Assault,04/11/18 04:17 PM,02100 BLOCK OF FRERET ST,JW Marriott Hotel New Orleans
Other,04/11/18 04:16 PM,DECATUR ST & WILKINSON ST,JW Marriott Hotel New Orleans
Other,04/03/18 06:20 PM,ATLANTA JAIL,Hilton Atlanta
Arrest,04/02/18 06:32 PM,EUCLID AVE & AUBURN AVE,Hilton Atlanta
Vandalism,03/25/18 03:00 PM,NORTHWEST EXPY,Hilton Atlanta
Vandalism,03/25/18 03:00 PM,100 BLOCK OF I75 EXPY/I285 EXPY,Hilton Atlanta
Theft,03/25/18 12:30 AM,1700 BLOCK OF COY CIRCLE,Hilton Atlanta
Shooting,04/09/18 12:00 AM,PLASTERS AVENUE AND MAYSON STREET,Omni Atlanta Hotel @ CNN Center
Theft,04/06/18 12:00 PM,1900 BLOCK STANTON RD,Omni Atlanta Hotel @ CNN Center
Robbery,04/04/18 03:09 PM,1300 BLOCK OF MORELAND AVE,Omni Atlanta Hotel @ CNN Center
Theft,04/04/18 02:30 AM,1300 BLOCK OF LAVISTA RD,Omni Atlanta Hotel @ CNN Center
Theft,04/04/18 12:00 AM,1400 BLOCK OF BOULDERCREST RD,Omni Atlanta Hotel @ CNN Center
Theft,04/03/18 09:15 PM,1400 BLOCK OF CUSTER AVE,Omni Atlanta Hotel @ CNN Center
Assault,04/03/18 06:34 PM,1900 BLOCK STANTON RD,Omni Atlanta Hotel @ CNN Center
Other,04/03/18 06:20 PM,ATLANTA JAIL,Omni Atlanta Hotel @ CNN Center
Theft,04/03/18 03:30 PM,2100 BLOCK MAIN ST,Omni Atlanta Hotel @ CNN Center
Arrest,04/02/18 06:32 PM,EUCLID AVE & AUBURN AVE,Omni Atlanta Hotel @ CNN Center
Vandalism,04/02/18 03:30 AM,2000 BLOCK OF FLAT SHOALS ROAD APT D-15,Omni Atlanta Hotel @ CNN Center
Assault,04/02/18 02:56 AM,1400 BLOCK OF MORELAND AVE,Omni Atlanta Hotel @ CNN Center
Theft,04/01/18 09:00 AM,1100 BLOCK OF BEECH HAVEN RD,Omni Atlanta Hotel @ CNN Center
Assault,03/31/18 05:45 PM,1300 BLOCK OF CUSTER AVE,Omni Atlanta Hotel @ CNN Center
Assault,03/31/18 05:34 AM,1400 BLOCK OF LAKEVIEW EAST DRIVE,Omni Atlanta Hotel @ CNN Center
Theft,03/31/18 01:00 AM,1300 BLOCK OF BRIARDALE LN,Omni Atlanta Hotel @ CNN Center
Theft,03/30/18 05:00 PM,2000 BLOCK MAIN ST,Omni Atlanta Hotel @ CNN Center
Robbery,03/30/18 11:48 AM,1300 BLOCK CLERMONT AVE @ NEWNAN ST,Omni Atlanta Hotel @ CNN Center
Theft,03/29/18 09:56 PM,2000 BLOCK MAIN ST,Omni Atlanta Hotel @ CNN Center
Theft,03/29/18 07:52 PM,1300 BLOCK OF ELMHURST CIR,Omni Atlanta Hotel @ CNN Center
Assault,03/29/18 04:44 PM,2000 BLOCK OF FLAT SHOALS RD ATLANTA,Omni Atlanta Hotel @ CNN Center
Assault,03/29/18 04:30 PM,2000 BLOCK OF FLAT SHOALS RD,Omni Atlanta Hotel @ CNN Center
Assault,03/28/18 09:29 PM,2000 BLOCK OF FLAT SHOALS RD SE,Omni Atlanta Hotel @ CNN Center
Theft,03/28/18 05:00 PM,1300 BLOCK OF BRIARWOOD DR,Omni Atlanta Hotel @ CNN Center
Theft,03/28/18 03:28 PM,2100 BLOCK MAIN ST,Omni Atlanta Hotel @ CNN Center
Assault,03/28/18 01:55 PM,400 BLOCK OF S HOWARD ST,Omni Atlanta Hotel @ CNN Center
Burglary,03/28/18 02:30 AM,1400 BLOCK OF ORANGE BLOSSOM TER,Omni Atlanta Hotel @ CNN Center
Theft,03/27/18 12:44 PM,3200 BLOCK LAKEWOOD AVE SW,Omni Atlanta Hotel @ CNN Center
Vandalism,03/27/18 05:00 AM,2000 BLOCK OF FLAT SHOALS ROAD,Omni Atlanta Hotel @ CNN Center
Theft,03/26/18 10:00 PM,PONCE DE LEON AVE AND RIDGECREST RD,Omni Atlanta Hotel @ CNN Center
Vandalism,03/25/18 03:00 PM,100 BLOCK OF I75 EXPY/I285 EXPY,Omni Atlanta Hotel @ CNN Center
Vandalism,03/25/18 03:00 PM,NORTHWEST EXPY,Omni Atlanta Hotel @ CNN Center
Theft,03/25/18 02:07 PM,3000 BLOCK LAKEWOOD AVE,Omni Atlanta Hotel @ CNN Center
Vandalism,03/25/18 11:59 AM,1400 BLOCK OF BOULDERCREST RD,Omni Atlanta Hotel @ CNN Center
